website,interview_difficulty,ceo_name,nb_c_jobs,company_description,registered_employer,benefits_below,similar_companies,acquired_by,founded,affiliated_company,nb_ratings_ceo,stars,nb_c_reviews_detailled,size,nb_c_interviews,friend_recommend,url,benefits_above,employer_id,revenue,headquarters,competitors,company_name,nb_c_salaries,awards,ceo_rating,type,industry,operated_by,headquarters_city,headquarters_state,nb_awards_after_2000,has_website,ticker
www.cityschools.net,,,,,Unclaimed Profile,,,,,,0,3.3,4,1000 to 5000 Employees,,72.0,"http://www.glassdoor.com/Overview/Working-at-Murfreesboro-City-Schools-EI_IE473355.11,36.htm",,473355,$50 to $100 million (USD) per year,"Murfreesboro, TN",Unknown,Murfreesboro City Schools,,,,School / School District,Unknown,,Murfreesboro,TN,0.0,1,
www.getfoundfast.com,,,,"Get Found Fast provides local to national businesses with complete internet marketing services, including Search Engine Management (SEO and SEM), Website Development and Social Media Management. We consult with our clients, then develop and execute strategic customized plans for online business development.",Engaged Employer,,"Convergys,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Acosta,Epsilon,Pitney Bowes",,2011.0,,0,4.5,7,16 to 50 Employees,,86.0,"http://www.glassdoor.com/Overview/Working-at-Get-Found-Fast-EI_IE749725.11,25.htm",,749725,$1 to $5 million (USD) per year,"Centennial, CO",Unknown,Get Found Fast,1.0,,,Company - Private,Business Services,,Centennial,CO,0.0,1,
www.madronamedical.com,,,,,Unclaimed Profile,,"Convergys,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Mu Sigma,R.R. Donnelley,Acosta,Epsilon,Pitney Bowes",,,,0,1.0,1,Unknown,,,"http://www.glassdoor.com/Overview/Working-at-Madrona-Medical-Group-P-S-EI_IE270560.11,36.htm",,270560,Less than $1 million (USD) per year,"Bellingham, WA",Unknown,Madrona Medical Group P.S.,2.0,,,Company - Private,Business Services,,Bellingham,WA,0.0,1,
www.diversifiedair.com,,Bob Lisi,,,Unclaimed Profile,,"Stratasys,Ingersoll Rand,Michigan Talent Bank,International Paper",,,,3,1.0,4,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Diversified-Air-Systems-EI_IE626361.11,34.htm",,626361,$10 to $25 million (USD) per year,"Brooklyn Heights, OH",Unknown,Diversified Air Systems,,,,Company - Private,Manufacturing,,Brooklyn Heights,OH,0.0,1,
www.radcoind.com,,Michael Damiani,,,Unclaimed Profile,,"Johnson Controls,Stratasys,Parker Hannifin,Goodyear,Ingersoll Rand,Michigan Talent Bank,International Paper",,1971.0,,0,4.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Radco-Industries-EI_IE879760.11,27.htm",,879760,Unknown / Non-Applicable per year,"Batavia, IL",Unknown,Radco Industries,,"Fastest Growing Private Companies in America,Inc. Magazine,2013",,Company - Private,Manufacturing,,Batavia,IL,1.0,1,
www.mountainplumbing.com,,,,,Unclaimed Profile,,"Caterpillar,Stratasys,Goodyear,Michigan Talent Bank,International Paper",,1997.0,,0,1.0,1,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Mountain-Plumbing-Products-EI_IE805819.11,37.htm",,805819,Unknown / Non-Applicable per year,"Irving, TX",Unknown,Mountain Plumbing Products,,,,Subsidiary or Business Segment,Manufacturing,,Irving,TX,0.0,1,
,,,,,Unclaimed Profile,,,,,,0,1.0,1,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Court-Programs-EI_IE927813.11,25.htm",,927813,Unknown / Non-Applicable per year,,Unknown,Court Programs,,,,Company - Private,Unknown,,,,0.0,0,
www.ocalamagazine.com,,,,,Unclaimed Profile,,"Gannett,N2 Publishing,Cengage Learning,American Greetings,Houghton Mifflin Harcourt,Scholastic,YP,Elsevier",,,,0,3.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Ocala-Magazine-EI_IE855267.11,25.htm",,855267,Unknown / Non-Applicable per year,"Ocala, FL",Unknown,Ocala Magazine,,,,Company - Private,Media,,Ocala,FL,0.0,1,
www.gratz.edu,,,,,Unclaimed Profile,,"Life Time Fitness,Stanford University,NYU (New York University),Columbia University,ITT Technical Institute,University of Washington,Western Governors University,University of Southern California,University of North Carolina,Grand Canyon University,University of Phoenix",,,,0,3.0,1,50 to 149 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Gratz-College-EI_IE130198.11,24.htm",,130198,$5 to $10 million (USD) per year,"Melrose Park, PA",Unknown,Gratz College,1.0,,,College / University,Education,,Melrose Park,PA,0.0,1,
www.realogicinc.com,,Sal Caldarone,,"Realogic provides consulting and software to the commercial real estate industry. Its software include Realogic Budget, a web-based budgeting application, Realogic Abstract, a web-based abstracting application and Realogic Tools, an Excel add-in for ARGUS™ DCF Files. Realogic’s consulting services include financial due diligence, underwriting, lease abstracting and ongoing administration.",Engaged Employer,,"Keller Williams,Redfin,Public Storage,Holiday Retirement,Marcus & Millichap,Equity Residential,Coldwell Banker,AvalonBay,Simon Property Group",,1992.0,,1,5.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Realogic-Analytics-EI_IE262320.11,29.htm",,262320,$5 to $10 million (USD) per year,"Chicago, IL","McGladrey LLP,ACG",Realogic Analytics,6.0,,100.0,Company - Private,Real Estate,,Chicago,IL,0.0,1,
,,M. Albert Nissim,,"This company hopes to keep America's skies clear from danger by using technologies on the ground. ICTS USA, a subsidiary of aviation security provider ICTS International, provides security technologies and services to airlines and aviation customers in the US. Its offerings include computerized passenger processing stations, documentation verification equipment, advanced passenger screening, and training services for baggage x-ray operators. The company also provides airport customs agencies with computer systems used to electronically store passport information.",Unclaimed Profile,,"Universal Protection Service,Vivint,Tyco,U.S. Security Associates,GEO Group,Detector Electronics,Dunbar Armored",,,,0,2.0,1,1 to 5 Employees,,,"http://www.glassdoor.com/Overview/Working-at-ICTS-USA-EI_IE19669.11,19.htm",,19669,Unknown / Non-Applicable per year,"New York, NY",Command Security,ICTS USA,,,,Subsidiary or Business Segment,Business Services,,New York,NY,0.0,0,
www.waterwizz.com,,,,,Unclaimed Profile,,"Sea World,American Museum of Natural History,Busch Gardens,Universal Studios Hollywood,Main Event,Art Institute of Chicago,Knott's Berry Farm,Cedar Fair,Georgia Aquarium",,,,0,3.0,1,50 to 149 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-Water-Wizz-EI_IE789383.11,21.htm",,789383,Unknown / Non-Applicable per year,"Hope Valley, RI",Unknown,Water Wizz,1.0,,,Company - Private,"Arts, Entertainment & Recreation",,Hope Valley,RI,0.0,1,
www.five-startech.com,,Jim Benson,,,Unclaimed Profile,,"Google,Amazon.com,LinkedIn,Twitter,eBay Inc.,Yahoo,Netflix,Yelp,Expedia",,,,1,3.3,3,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Five-Star-Technology-Solutions-EI_IE647331.11,41.htm",,647331,$1 to $5 million (USD) per year,"Sellersburg, IN",Unknown,Five Star Technology Solutions,2.0,,100.0,Company - Private,Information Technology,,Sellersburg,IN,0.0,1,
www.brandreach.com,,,,,Unclaimed Profile,,"Vector Marketing,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Mu Sigma,R.R. Donnelley,Ogilvy & Mather,Acosta,Epsilon,Pitney Bowes",,,,0,4.0,1,Unknown,,100.0,"http://www.glassdoor.com/Overview/Working-at-BrandReach-EI_IE668845.11,21.htm",,668845,Unknown / Non-Applicable per year,"New York, NY",Unknown,BrandReach,,,,Company - Private,Business Services,,New York,NY,0.0,1,
www.phisearch.com,2.5,,,,Unclaimed Profile,,"Nigel Frank International,Phaidon International,ZocDoc,Memorial Sloan Kettering,Aerotek,EQM, Incorporated,J.P. Morgan,Green Key Resources,Open Systems Technologies (NYC),Insight Global,Advantage Sales and Marketing,Aerotek",,,,0,3.8,10,1 to 5 Employees,2.0,77.0,"http://www.glassdoor.com/Overview/Working-at-Park-Hudson-International-EI_IE313324.11,36.htm",,313324,Less than $1 million (USD) per year,"New York, NY",Unknown,Park Hudson International,3.0,,,Unknown,Business Services,,New York,NY,0.0,1,
www.collegeworks.com,2.9,"Jeff Gunhus, Spencer Pepe, Jason Reid, Matthew Stewart",51.0,"Our internship gives students a once in a lifetime opportunity to gain management, leadership, and business skills that they can apply to any future job position in any industry while homeowners receive a gratifying house painting experience from ambitious and driven college students.",Engaged Employer,,,,1993.0,,140,4.0,307,1000 to 5000 Employees,55.0,80.0,"http://www.glassdoor.com/Overview/Working-at-College-Works-Painting-EI_IE210354.11,33.htm",,210354,,"Irvine, CA",,College Works Painting,53.0,"Company of the Year - Construction, Industrial, Manufacturing or Materials,Stevie® Awards,2012,Company of the Year - Materials & Construction,Stevie® Awards,2013,Company of the Year - Materials & Construction,Stevie® Awards,2014,National Best and Brightest Companies to Work For,101 Best & Brightest Companies to Work For™,2012,Small Business Influencer (Champion),Small Business Influencer,2013",93.0,Company - Private,"Construction, Repair & Maintenance",,Irvine,CA,5.0,1,
www.belvoirmwr.com,,Kevin Skelly,,,Unclaimed Profile,,"US Department of Veterans Affairs,TSA (Transportation Security Administration),FBI,CIA,US Marine Corps,Federal Government,IRS",,,,2,4.7,5,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Fort-Belvoir-EI_IE424356.11,23.htm",,424356,Unknown / Non-Applicable per year,"Fort Belvoir, VA",Unknown,Fort Belvoir,3.0,,100.0,Company - Public,Government,,Fort Belvoir,VA,0.0,1,
www.summitttrucking.com,1.0,,,,Unclaimed Profile,,"UPS,TransForce (USA),Super Service,CR England,CR England,Knight Transportation,ABF Freight,Transport Corporation of America,Averitt Express",,2003.0,,0,1.6,3,150 to 499 Employees,1.0,30.0,"http://www.glassdoor.com/Overview/Working-at-Summitt-Trucking-EI_IE135731.11,27.htm",,135731,Unknown / Non-Applicable per year,"Jeffersonville, IN",Unknown,Summitt Trucking,2.0,,,Company - Private,Transportation & Logistics,,Jeffersonville,IN,0.0,1,
www.mendotahospital.org,,,,,Unclaimed Profile,,"HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,DaVita,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,,,0,3.0,1,150 to 499 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Mendota-Community-Hospital-EI_IE664328.11,37.htm",,664328,$25 to $50 million (USD) per year,"Mendota, IL",Unknown,Mendota Community Hospital,,,,Hospital,Health Care,,Mendota,IL,0.0,1,
www.norlandmanagedservices.co.uk,,Ian Entwisle,,"Exceptional service, exceptional peopleNorland is recognised as one of the leading facilities, energy and project management providers in the UK & Ireland with revenues of £384.8m. The company operates from a strategic network of regional offices throughout the UK, Ireland, Europe and the US.Our three divisions ensure the company is structured to truly meet our customers’ needs – whatever and wherever they are. This localised approach has led to one of the highest customer retention rates in the industry at 96%.",Unclaimed Profile,,"CBRE,Cintas,Terminix,Stericycle,ABM Industries,Orkin,Brickman,Waste Connections,Healthcare Services Group",,,,1,3.4,6,500 to 999 Employees,1.0,70.0,"http://www.glassdoor.com/Overview/Working-at-Norland-Managed-Services-EI_IE296553.11,35.htm",,296553,Unknown / Non-Applicable per year,"London, United Kingdom",Unknown,Norland Managed Services,5.0,,100.0,Company - Private,Business Services,,London,United Kingdom,0.0,1,
sweetmosestreats.com,,,,,Unclaimed Profile,,"Starbucks,McDonald's,Burger King,Taco Bell,Sonic,Papa John's",,,,0,3.0,1,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Sweet-Moses-EI_IE567525.11,22.htm",,567525,Unknown / Non-Applicable per year,"Cleveland, OH",Unknown,Sweet Moses,,,,Company - Private,"Restaurants, Bars & Food Services",,Cleveland,OH,0.0,1,
,,,,,Unclaimed Profile,,"Collabera,Akamai,CACI International,Tech Mahindra,CompuCom,Sapient",,,,0,4.6,3,150 to 499 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Handspring-EI_IE313023.11,21.htm",,313023,Unknown / Non-Applicable per year,"Mountain View, CA",Unknown,Handspring,1.0,,,Company - Public,Information Technology,,Mountain View,CA,0.0,0,
www.sglgroup.com,2.3,Theodore H. Breyer,,"SGL CARBON helps the steel industry get hot under the collar. The company, one of the world's largest makers of graphite and carbon products, makes electrodes used to melt steel scrap. SGL CARBON also manufactures mechanical carbons and electrical contacts, along with graphite foils, carbon fibers, expanded graphite and fabrics, composites, carbon-ceramic brake discs, and fuel cell components. Customers range from companies in the aerospace and automobile industries to chemical and energy companies. The company operates more than 40 factories in Europe, North American, and Asia. Europe accounts for about half of the company's sales.",Unclaimed Profile,,"SGL Automotive Carbon Fibers,GrafTech International,InvenSense,Texas Instruments,Corning,Emerson,Micron Technology,National Instruments,Flextronics",,,,3,3.5,14,5000+ Employees,3.0,54.0,"http://www.glassdoor.com/Overview/Working-at-SGL-Carbon-EI_IE6026.11,21.htm",,6026,$1 to $2 billion (USD) per year,"Wiesbaden, Germany","Hexcel,GrafTech International,Nippon Carbon",SGL Carbon,20.0,,62.0,Company - Public with Ticker,Manufacturing,,Wiesbaden,Germany,0.0,1,SGL
www.gbapublicadjusters.com,2.0,,,,Unclaimed Profile,,"Metro Public Adjustment,Aflac,Liberty Mutual Insurance,Prudential,GEICO,Bankers Life,Humana,USAA",,,,0,2.0,1,1 to 5 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-GB-and-A-Public-Insurance-Adjusters-Inc-EI_IE457203.11,50.htm",,457203,Unknown / Non-Applicable per year,"Raleigh, NC",Unknown,"GB&A Public Insurance Adjusters, Inc",1.0,,,Company - Private,Insurance,,Raleigh,NC,0.0,1,
mwfcu.org,,,,,Unclaimed Profile,,"SunTrust,Northern Trust,M&T Bank",,,,0,1.0,1,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-MidWest-Financial-Credit-Union-EI_IE216666.11,41.htm",,216666,Unknown / Non-Applicable per year,"Ann Arbor, MI",Unknown,MidWest Financial Credit Union,1.0,"101 Best and Brightest Companies to Work For in Southeast Michigan,101 Best & Brightest Companies to Work For,2008",,Nonprofit Organization,Finance,,Ann Arbor,MI,1.0,1,
,,,,,Unclaimed Profile,,"HD Supply,Turner Construction,Power Home Remodeling Group,Toll Brothers,Parsons Corporation,Superior Walls & Ceilings (QLD)",,,,0,1.0,1,1 to 5 Employees,,,"http://www.glassdoor.com/Overview/Working-at-T-and-W-Samples-Builders-EI_IE908076.11,35.htm",,908076,Unknown / Non-Applicable per year,"Cumming, GA",Unknown,T & W Samples Builders,,,,Company - Private,"Construction, Repair & Maintenance",,Cumming,GA,0.0,0,
,,Ron Buzard,,,Unclaimed Profile,,"YMCA,American Red Cross,American Cancer Society,Salvation Army,Planned Parenthood,Boys & Girls Clubs,United Way,Habitat for Humanity,Wounded Warrior Project,Easter Seals,International Rescue Committee",,,,0,5.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-IMAA-EI_IE706491.11,15.htm",,706491,Unknown / Non-Applicable per year,,Unknown,IMAA,,,,Nonprofit Organization,Non-Profit,,,,0.0,0,
www.sbsbinc.com,,,,,Unclaimed Profile,,"PNC Financial Services Group,Citibank,Deutsche Bank,New York Life",,,,0,4.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Sullivan-Bruyette-Speros-and-Blayney-EI_IE736342.11,47.htm",,736342,Unknown / Non-Applicable per year,"McLean, VA",Unknown,"Sullivan, Bruyette, Speros & Blayney",,,,Private Practice / Firm,Finance,,McLean,VA,0.0,1,
www.stepstone.com,2.7,Ralf Baumann,,"Everything we do has one goal: to accurately match the best candidates with the best companies. This is what we do every day – it's what we love doing and it's what we're good at.Founded in 1996, StepStone is one of the most successful online job board businesses in Europe today. StepStone, including TotalJobs in the United Kingdom, operates some of the strongest online job portals with over 25.4 million visits and more than 260,000 jobs per month.",Engaged Employer,,"Stepstone,TorreyCove Capital Partners,Bainbridge,Hamilton Lane Advisors,Brandes Investment Partners,Computer Futures Solutions,Google,Partners Group,Goldman Sachs,J.P. Morgan,CEB,MCA Motor Club of America",,1996.0,,2,4.1,12,1000 to 5000 Employees,4.0,88.0,"http://www.glassdoor.com/Overview/Working-at-Stepstone-EI_IE226992.11,20.htm",,226992,$100 to $500 million (USD) per year,"Berlin, Germany",Unknown,Stepstone,15.0,,100.0,Company - Private,Business Services,,Berlin,Germany,0.0,1,
www.mackenzieriverpizza.com,,,,,Unclaimed Profile,,"Applebee's,Cheesecake Factory,Darden,Panda Express,Cracker Barrel,Olive Garden Italian Restaurants,Red Robin",,,,0,3.5,3,1 to 5 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-MacKenzie-River-Pizza-EI_IE391937.11,32.htm",,391937,Less than $1 million (USD) per year,"Whitefish, MT",Unknown,MacKenzie River Pizza,,,,Franchise,"Restaurants, Bars & Food Services",,Whitefish,MT,0.0,1,
www.avalon-estates.com,,,,,Unclaimed Profile,,"Jones Lang LaSalle,Keller Williams,Redfin,Public Storage,Holiday Retirement,Marcus & Millichap,Equity Residential,Coldwell Banker,AvalonBay,Simon Property Group",,,,0,1.0,2,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Avalon-Estates-EI_IE732733.11,25.htm",,732733,Unknown / Non-Applicable per year,"Boynton Beach, FL",Unknown,Avalon Estates,,,,Company - Private,Real Estate,,Boynton Beach,FL,0.0,1,
www.fedheights.org,,,,,Unclaimed Profile,,"US Department of Veterans Affairs,TSA (Transportation Security Administration),FBI,CIA,US Marine Corps,Federal Government,IRS",,,,0,3.0,1,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-City-of-Federal-Heights-Colorado-EI_IE704826.11,43.htm",,704826,Unknown / Non-Applicable per year,"Denver, CO",Unknown,"City of Federal Heights, Colorado",,,,Government,Government,,Denver,CO,0.0,1,
